Date Time, Water Level, Sigma, O, F, R, L, Quality 
2017-01-24 15:24,3.114,0.121,0,0,0,0,v
2017-01-24 15:30,3.123,0.112,0,0,0,0,v
2017-01-24 15:36,2.969,0.102,0,0,0,0,v
2017-01-24 15:42,2.867,0.128,0,0,0,0,v
2017-01-24 15:48,2.871,0.128,0,0,0,0,v
2017-01-24 15:54,2.894,0.115,0,0,0,0,v
2017-01-24 16:00,2.674,0.131,0,0,0,0,v
2017-01-24 16:06,2.657,0.128,0,0,0,0,v
2017-01-24 16:12,2.615,0.112,0,0,0,0,v
2017-01-24 16:18,2.595,0.138,0,0,0,0,v
2017-01-24 16:24,2.539,0.148,0,0,0,0,v
2017-01-24 16:30,2.388,0.115,0,0,0,0,v
2017-01-24 16:36,2.428,0.115,0,0,0,0,v
2017-01-24 16:42,2.411,0.151,0,0,0,0,v
2017-01-24 16:48,2.339,0.135,0,0,0,0,v
2017-01-24 16:54,2.267,0.112,0,0,0,0,v
2017-01-24 17:00,2.274,0.128,0,0,0,0,v
2017-01-24 17:06,2.228,0.131,0,0,0,0,v
2017-01-24 17:12,2.169,0.115,0,0,0,0,v
2017-01-24 17:18,2.110,0.112,0,0,0,0,v
2017-01-24 17:24,2.106,0.118,0,0,0,0,v
2017-01-24 17:30,2.106,0.095,0,0,0,0,v
2017-01-24 17:36,2.073,0.115,0,0,0,0,v
2017-01-24 17:42,2.087,0.115,0,0,0,0,v
2017-01-24 17:48,2.096,0.118,0,0,0,0,v
2017-01-24 17:54,2.096,0.095,0,0,0,0,v
2017-01-24 18:00,2.096,0.115,0,0,0,0,v
2017-01-24 18:06,2.041,0.121,0,0,0,0,v
2017-01-24 18:12,2.044,0.085,0,0,0,0,v
2017-01-24 18:18,2.005,0.108,0,0,0,0,v
2017-01-24 18:24,1.946,0.115,0,0,0,0,v
2017-01-24 18:30,2.057,0.118,0,0,0,0,v
2017-01-24 18:36,1.959,0.135,0,0,0,0,v
2017-01-24 18:42,1.946,0.115,0,0,0,0,v
2017-01-24 18:48,2.024,0.112,0,0,0,0,v
2017-01-24 18:54,1.952,0.108,0,0,0,0,v
2017-01-24 19:00,2.018,0.102,0,0,0,0,v
2017-01-24 19:06,2.070,0.092,0,0,0,0,v
2017-01-24 19:12,1.991,0.095,0,0,0,0,v
2017-01-24 19:18,2.113,0.095,0,0,0,0,v
2017-01-24 19:24,2.205,0.085,0,0,0,0,v
2017-01-24 19:30,2.234,0.085,0,0,0,0,v
2017-01-24 19:36,2.100,0.108,0,0,0,0,v
2017-01-24 19:42,2.208,0.105,0,0,0,0,v
2017-01-24 19:48,2.238,0.079,0,0,0,0,v
2017-01-24 19:54,2.234,0.079,0,0,0,0,v
2017-01-24 20:00,2.254,0.095,0,0,0,0,v
2017-01-24 20:06,2.316,0.092,0,0,0,0,v
2017-01-24 20:12,2.303,0.102,0,0,0,0,v
2017-01-24 20:18,2.431,0.095,0,0,0,0,v
2017-01-24 20:24,2.444,0.085,0,0,0,0,v
2017-01-24 20:30,2.464,0.105,0,0,0,0,v
2017-01-24 20:36,2.536,0.095,0,0,0,0,v
2017-01-24 20:42,2.641,0.079,0,0,0,0,v
2017-01-24 20:48,2.651,0.079,0,0,0,0,v
2017-01-24 20:54,2.736,0.066,0,0,0,0,v
2017-01-24 21:00,2.753,0.075,0,0,0,0,v
2017-01-24 21:06,2.743,0.075,0,0,0,0,v
2017-01-24 21:12,2.825,0.082,0,0,0,0,v
2017-01-24 21:18,2.910,0.095,0,0,0,0,v
2017-01-24 21:24,2.887,0.085,0,0,0,0,v
2017-01-24 21:30,2.907,0.092,0,0,0,0,v
2017-01-24 21:36,2.982,0.082,0,0,0,0,v
2017-01-24 21:42,3.038,0.082,0,0,0,0,v
2017-01-24 21:48,3.064,0.072,0,0,0,0,v
2017-01-24 21:54,3.081,0.082,0,0,0,0,v
2017-01-24 22:00,3.169,0.098,0,0,0,0,v
2017-01-24 22:06,3.189,0.095,0,0,0,0,v
2017-01-24 22:12,3.261,0.095,0,0,0,0,v
2017-01-24 22:18,3.281,0.085,0,0,0,0,v
2017-01-24 22:24,3.264,0.098,0,0,0,0,v
2017-01-24 22:30,3.330,0.072,0,0,0,0,v
2017-01-24 22:36,3.376,0.089,0,0,0,0,v
2017-01-24 22:42,3.376,0.089,0,0,0,0,v
2017-01-24 22:48,3.389,0.085,0,0,0,0,v
2017-01-24 22:54,3.425,0.082,0,0,0,0,v
2017-01-24 23:00,3.432,0.082,0,0,0,0,v
2017-01-24 23:06,3.465,0.098,0,0,0,0,v
2017-01-24 23:12,3.504,0.089,0,0,0,0,v
2017-01-24 23:18,3.422,0.095,0,0,0,0,v
2017-01-24 23:24,3.494,0.072,0,0,0,0,v
2017-01-24 23:30,3.488,0.105,0,0,0,0,v
2017-01-24 23:36,3.510,0.105,0,0,0,0,v
2017-01-24 23:42,3.465,0.098,0,0,0,0,v
2017-01-24 23:48,3.484,0.121,0,0,0,0,v
2017-01-24 23:54,3.468,0.092,0,0,0,0,v
2017-01-25 00:00,3.442,0.092,0,0,0,0,v
2017-01-25 00:06,3.497,0.092,0,0,0,0,v
2017-01-25 00:12,3.435,0.131,0,0,0,0,v
2017-01-25 00:18,3.442,0.115,0,0,0,0,v
2017-01-25 00:24,3.422,0.115,0,0,0,0,v
2017-01-25 00:30,3.422,0.095,0,0,0,0,v
2017-01-25 00:36,3.428,0.089,0,0,0,0,v
2017-01-25 00:42,3.317,0.108,0,0,0,0,v
2017-01-25 00:48,3.369,0.128,0,0,0,0,v
2017-01-25 00:54,3.369,0.164,0,0,0,0,v
2017-01-25 01:00,3.281,0.098,0,0,0,0,v
2017-01-25 01:06,3.317,0.154,0,0,0,0,v
2017-01-25 01:12,3.241,0.157,0,0,0,0,v
2017-01-25 01:18,3.199,0.138,0,0,0,0,v
2017-01-25 01:24,3.166,0.135,0,0,0,0,v
2017-01-25 01:30,3.130,0.203,0,0,0,0,v
2017-01-25 01:36,3.094,0.141,0,0,0,0,v
2017-01-25 01:42,3.074,0.138,0,0,0,0,v
2017-01-25 01:48,3.025,0.131,0,0,0,0,v
2017-01-25 01:54,2.995,0.131,0,0,0,0,v
2017-01-25 02:00,2.959,0.174,0,0,0,0,v
2017-01-25 02:06,2.894,0.154,0,0,0,0,v
2017-01-25 02:12,2.871,0.148,0,0,0,0,v
2017-01-25 02:18,2.831,0.180,0,0,0,0,v
2017-01-25 02:24,2.779,0.161,0,0,0,0,v
2017-01-25 02:30,2.779,0.180,0,0,0,0,v
2017-01-25 02:36,2.697,0.164,0,0,0,0,v
2017-01-25 02:42,2.703,0.187,0,0,0,0,v
2017-01-25 02:48,2.690,0.177,0,0,0,0,v
2017-01-25 02:54,2.661,0.164,0,0,0,0,v
2017-01-25 03:00,2.615,0.144,0,0,0,0,v
2017-01-25 03:06,2.592,0.161,0,0,0,0,v
2017-01-25 03:12,2.569,0.144,0,0,0,0,v
2017-01-25 03:18,2.543,0.190,0,0,0,0,v
2017-01-25 03:24,2.516,0.187,0,0,0,0,v
2017-01-25 03:30,2.503,0.184,0,0,0,0,v
2017-01-25 03:36,2.454,0.171,0,0,0,0,v
2017-01-25 03:42,2.388,0.180,0,0,0,0,v
2017-01-25 03:48,2.402,0.164,0,0,0,0,v
2017-01-25 03:54,2.359,0.190,0,0,0,0,v
2017-01-25 04:00,2.346,0.197,0,0,0,0,v
2017-01-25 04:06,2.297,0.171,0,0,0,0,v
2017-01-25 04:12,2.241,0.230,0,0,0,0,v
2017-01-25 04:18,2.224,0.207,0,0,0,0,v
2017-01-25 04:24,2.211,0.240,0,0,0,0,v
2017-01-25 04:30,2.133,0.243,0,0,0,0,v
2017-01-25 04:36,2.096,0.230,0,0,0,0,v
2017-01-25 04:42,2.060,0.180,0,0,0,0,v
2017-01-25 04:48,2.051,0.243,0,0,0,0,v
2017-01-25 04:54,1.998,0.164,0,0,0,0,v
2017-01-25 05:00,1.965,0.213,0,0,0,0,v
2017-01-25 05:06,1.949,0.190,0,0,0,0,v
2017-01-25 05:12,1.946,0.217,0,0,0,0,v
2017-01-25 05:18,1.916,0.200,0,0,0,0,v
2017-01-25 05:24,1.896,0.220,0,0,0,0,v
2017-01-25 05:30,1.827,0.190,0,0,0,0,v
2017-01-25 05:36,1.844,0.187,0,0,0,0,v
2017-01-25 05:42,1.818,0.154,0,0,0,0,v
2017-01-25 05:48,1.778,0.223,0,0,0,0,v
2017-01-25 05:54,1.772,0.207,0,0,0,0,v
2017-01-25 06:00,1.778,0.174,0,0,0,0,v
2017-01-25 06:06,1.821,0.213,0,0,0,0,v
2017-01-25 06:12,1.798,0.157,0,0,0,0,v
2017-01-25 06:18,1.811,0.180,0,0,0,0,v
2017-01-25 06:24,1.844,0.167,0,0,0,0,v
2017-01-25 06:30,1.886,0.164,0,0,0,0,v
2017-01-25 06:36,1.827,0.154,0,0,0,0,v
2017-01-25 06:42,1.886,0.174,0,0,0,0,v
2017-01-25 06:48,1.929,0.125,0,0,0,0,v
2017-01-25 06:54,1.923,0.138,0,0,0,0,v
2017-01-25 07:00,1.936,0.144,0,0,0,0,v
2017-01-25 07:06,1.991,0.118,0,0,0,0,v
2017-01-25 07:12,2.008,0.141,0,0,0,0,v
2017-01-25 07:18,2.005,0.125,0,0,0,0,v
2017-01-25 07:24,2.060,0.118,0,0,0,0,v
2017-01-25 07:30,2.129,0.118,0,0,0,0,v
2017-01-25 07:36,2.169,0.157,0,0,0,0,v
2017-01-25 07:42,2.231,0.138,0,0,0,0,v
2017-01-25 07:48,2.195,0.148,0,0,0,0,v
2017-01-25 07:54,2.201,0.187,0,0,0,0,v
2017-01-25 08:00,2.270,0.180,0,0,0,0,v
2017-01-25 08:06,2.277,0.184,0,0,0,0,v
2017-01-25 08:12,2.267,0.279,0,0,0,0,v
2017-01-25 08:18,2.333,0.236,0,0,0,0,v
2017-01-25 08:24,2.379,0.226,0,0,0,0,v
2017-01-25 08:30,2.379,0.243,0,0,0,0,v
2017-01-25 08:36,2.454,0.305,0,0,0,0,v
2017-01-25 08:42,2.474,0.259,0,0,0,0,v
2017-01-25 08:48,2.484,0.315,0,0,0,0,v
2017-01-25 08:54,2.543,0.305,0,0,0,0,v
2017-01-25 09:00,2.572,0.282,0,0,0,0,v
2017-01-25 09:06,2.569,0.302,0,0,0,0,v
2017-01-25 09:12,2.579,0.282,0,0,0,0,v
2017-01-25 09:18,2.602,0.341,0,0,0,0,v
2017-01-25 09:24,2.621,0.272,0,0,0,0,v
2017-01-25 09:30,2.625,0.289,0,0,0,0,v
2017-01-25 09:36,2.657,0.285,0,0,0,0,v
2017-01-25 09:42,2.661,0.302,0,0,0,0,v
2017-01-25 09:48,2.736,0.325,0,0,0,0,v
2017-01-25 09:54,2.730,0.289,0,0,0,0,v
2017-01-25 10:00,2.815,0.305,0,0,0,0,v
2017-01-25 10:06,2.835,0.289,0,0,0,0,v
2017-01-25 10:12,2.867,0.341,0,0,0,0,v
2017-01-25 10:18,2.913,0.253,0,0,0,0,v
2017-01-25 10:24,2.946,0.276,0,0,0,0,v
2017-01-25 10:30,2.956,0.292,0,0,0,0,v
2017-01-25 10:36,2.943,0.312,0,0,0,0,v
2017-01-25 10:42,2.979,0.354,0,0,0,0,v
2017-01-25 10:48,3.038,0.217,0,0,0,0,v
2017-01-25 10:54,3.048,0.315,0,0,0,0,v
2017-01-25 11:00,3.091,0.246,0,0,0,0,v
2017-01-25 11:06,3.110,0.282,0,0,0,0,v
2017-01-25 11:12,3.114,0.276,0,0,0,0,v
2017-01-25 11:18,3.179,0.272,0,0,0,0,v
2017-01-25 11:24,3.215,0.312,0,0,0,0,v
2017-01-25 11:30,3.209,0.302,0,0,0,0,v
2017-01-25 11:36,3.186,0.253,0,0,0,0,v
2017-01-25 11:42,3.248,0.308,0,0,0,0,v
2017-01-25 11:48,3.219,0.302,0,0,0,0,v
2017-01-25 11:54,3.212,0.246,0,0,0,0,v
2017-01-25 12:00,3.192,0.299,0,0,0,0,v
2017-01-25 12:06,3.186,0.318,0,0,0,0,v
2017-01-25 12:12,3.173,0.259,0,0,0,0,v
2017-01-25 12:18,3.166,0.299,0,0,0,0,v
2017-01-25 12:24,3.179,0.243,0,0,0,0,v
2017-01-25 12:30,3.107,0.240,0,0,0,0,v
2017-01-25 12:36,3.133,0.279,0,0,0,0,v
2017-01-25 12:42,3.068,0.285,0,0,0,0,v
2017-01-25 12:48,3.054,0.279,0,0,0,0,v
2017-01-25 12:54,3.015,0.328,0,0,0,0,v
2017-01-25 13:00,3.002,0.338,0,0,0,0,v
2017-01-25 13:06,2.943,0.302,0,0,0,0,v
2017-01-25 13:12,2.907,0.344,0,0,0,0,v
2017-01-25 13:18,2.930,0.338,0,0,0,0,v
2017-01-25 13:24,2.854,0.285,0,0,0,0,v
2017-01-25 13:30,2.851,0.318,0,0,0,0,v
2017-01-25 13:36,2.815,0.285,0,0,0,0,v
2017-01-25 13:42,2.762,0.282,0,0,0,0,v
2017-01-25 13:48,2.723,0.302,0,0,0,0,v
2017-01-25 13:54,2.743,0.295,0,0,0,0,v
2017-01-25 14:00,2.690,0.299,0,0,0,0,v
2017-01-25 14:06,2.677,0.285,0,0,0,0,v
2017-01-25 14:12,2.641,0.217,0,0,0,0,v
2017-01-25 14:18,2.559,0.328,0,0,0,0,v
2017-01-25 14:24,2.490,0.305,0,0,0,0,v
2017-01-25 14:30,2.520,0.276,0,0,0,0,v
2017-01-25 14:36,2.448,0.230,0,0,0,0,v
2017-01-25 14:42,2.425,0.276,0,0,0,0,v
2017-01-25 14:48,2.392,0.285,0,0,0,0,v
2017-01-25 14:54,2.303,0.305,0,0,0,0,v
2017-01-25 15:00,2.264,0.328,0,0,0,0,v
2017-01-25 15:06,2.283,0.187,0,0,0,0,v
2017-01-25 15:12,2.162,0.256,0,0,0,0,v
2017-01-25 15:18,2.133,0.305,0,0,0,0,v
2017-01-25 15:24,2.110,0.292,0,0,0,0,v
2017-01-25 15:30,2.057,0.240,0,0,0,0,v
2017-01-25 15:36,1.969,0.217,0,0,0,0,v
2017-01-25 15:42,1.932,0.302,0,0,0,0,v
2017-01-25 15:48,1.834,0.262,0,0,0,0,v
2017-01-25 15:54,1.719,0.236,0,0,0,0,v
2017-01-25 16:00,1.759,0.213,0,0,0,0,v
2017-01-25 16:06,1.624,0.230,0,0,0,0,v
2017-01-25 16:12,1.506,0.226,0,0,0,0,v
2017-01-25 16:18,1.447,0.236,0,0,0,0,v
2017-01-25 16:24,1.362,0.164,0,0,0,0,v
2017-01-25 16:30,1.362,0.213,0,0,0,0,v
2017-01-25 16:36,1.257,0.210,0,0,0,0,v
2017-01-25 16:42,1.184,0.197,0,0,0,0,v
2017-01-25 16:48,1.122,0.161,0,0,0,0,v
2017-01-25 16:54,1.079,0.187,0,0,0,0,v
2017-01-25 17:00,1.037,0.151,0,0,0,0,v
2017-01-25 17:06,0.951,0.148,0,0,0,0,v
2017-01-25 17:12,0.896,0.115,0,0,0,0,v
2017-01-25 17:18,0.833,0.102,0,0,0,0,v
2017-01-25 17:24,0.827,0.121,0,0,0,0,v
2017-01-25 17:30,0.784,0.089,0,0,0,0,v
2017-01-25 17:36,0.732,0.098,0,0,0,0,v
2017-01-25 17:42,0.673,0.082,0,0,0,0,v
2017-01-25 17:48,0.679,0.082,0,0,0,0,v
2017-01-25 17:54,0.643,0.072,0,0,0,0,v
2017-01-25 18:00,0.604,0.085,0,0,0,0,v
2017-01-25 18:06,0.551,0.069,0,0,0,0,v
2017-01-25 18:12,0.561,0.052,0,0,0,0,v
2017-01-25 18:18,0.531,0.049,0,0,0,0,v
2017-01-25 18:24,0.525,0.066,0,0,0,0,v
2017-01-25 18:30,0.482,0.052,0,0,0,0,v
2017-01-25 18:36,0.459,0.072,0,0,0,0,v
2017-01-25 18:42,0.476,0.072,0,0,0,0,v
2017-01-25 18:48,0.502,0.085,0,0,0,0,v
2017-01-25 18:54,0.472,0.069,0,0,0,0,v
2017-01-25 19:00,0.489,0.072,0,0,0,0,v
2017-01-25 19:06,0.525,0.069,0,0,0,0,v
2017-01-25 19:12,0.522,0.089,0,0,0,0,v
2017-01-25 19:18,0.558,0.092,0,0,0,0,v
2017-01-25 19:24,0.591,0.121,0,0,0,0,v
2017-01-25 19:30,0.554,0.118,0,0,0,0,v
2017-01-25 19:36,0.525,0.095,0,0,0,0,v
2017-01-25 19:42,0.561,0.115,0,0,0,0,v
2017-01-25 19:48,0.571,0.121,0,0,0,0,v
2017-01-25 19:54,0.610,0.138,0,0,0,0,v
2017-01-25 20:00,0.577,0.151,0,0,0,0,v
2017-01-25 20:06,0.597,0.131,0,0,0,0,v
2017-01-25 20:12,0.597,0.131,0,0,0,0,v
2017-01-25 20:18,0.696,0.125,0,0,0,0,v
2017-01-25 20:24,0.692,0.102,0,0,0,0,v
2017-01-25 20:30,0.712,0.118,0,0,0,0,v
2017-01-25 20:36,0.738,0.125,0,0,0,0,v
2017-01-25 20:42,0.810,0.112,0,0,0,0,v
2017-01-25 20:48,0.833,0.089,0,0,0,0,v
2017-01-25 20:54,0.991,0.138,0,0,0,0,v
2017-01-25 21:00,0.951,0.125,0,0,0,0,v
2017-01-25 21:06,0.997,0.118,0,0,0,0,v
2017-01-25 21:12,1.165,0.098,0,0,0,0,v
2017-01-25 21:18,1.211,0.095,0,0,0,0,v
2017-01-25 21:24,1.201,0.095,0,0,0,0,v
2017-01-25 21:30,1.299,0.118,0,0,0,0,v
2017-01-25 21:36,1.322,0.102,0,0,0,0,v
2017-01-25 21:42,1.398,0.085,0,0,0,0,v
2017-01-25 21:48,1.450,0.102,0,0,0,0,v
2017-01-25 21:54,1.450,0.095,0,0,0,0,v
2017-01-25 22:00,1.476,0.062,0,0,0,0,v
2017-01-25 22:06,1.588,0.049,0,0,0,0,v
2017-01-25 22:12,1.581,0.052,0,0,0,0,v
2017-01-25 22:18,1.624,0.046,0,0,0,0,v
2017-01-25 22:24,1.647,0.059,0,0,0,0,v
2017-01-25 22:30,1.686,0.046,0,0,0,0,v
2017-01-25 22:36,1.768,0.043,0,0,0,0,v
2017-01-25 22:42,1.732,0.039,0,0,0,0,v
2017-01-25 22:48,1.801,0.059,0,0,0,0,v
2017-01-25 22:54,1.801,0.039,0,0,0,0,v
2017-01-25 23:00,1.860,0.039,0,0,0,0,v
2017-01-25 23:06,1.883,0.036,0,0,0,0,v
2017-01-25 23:12,1.919,0.033,0,0,0,0,v
2017-01-25 23:18,1.913,0.023,0,0,0,0,v
2017-01-25 23:24,1.932,0.033,0,0,0,0,v
2017-01-25 23:30,2.024,0.030,0,0,0,0,v
2017-01-25 23:36,2.021,0.026,0,0,0,0,v
2017-01-25 23:42,2.034,0.030,0,0,0,0,v
2017-01-25 23:48,2.080,0.026,0,0,0,0,v
2017-01-25 23:54,2.096,0.036,0,0,0,0,v
2017-01-26 00:00,2.152,0.030,0,0,0,0,v
2017-01-26 00:06,2.116,0.030,0,0,0,0,v
2017-01-26 00:12,2.103,0.030,0,0,0,0,v
2017-01-26 00:18,2.123,0.026,0,0,0,0,v
2017-01-26 00:24,2.133,0.026,0,0,0,0,v
2017-01-26 00:30,2.152,0.030,0,0,0,0,v
2017-01-26 00:36,2.087,0.026,0,0,0,0,v
2017-01-26 00:42,2.067,0.039,0,0,0,0,v
2017-01-26 00:48,2.093,0.030,0,0,0,0,v
2017-01-26 00:54,2.110,0.036,0,0,0,0,v
2017-01-26 01:00,2.021,0.026,0,0,0,0,v
2017-01-26 01:06,2.067,0.026,0,0,0,0,v
2017-01-26 01:12,2.070,0.026,0,0,0,0,v
2017-01-26 01:18,2.073,0.030,0,0,0,0,v
2017-01-26 01:24,2.034,0.036,0,0,0,0,v
2017-01-26 01:30,2.064,0.030,0,0,0,0,v
2017-01-26 01:36,1.982,0.036,0,0,0,0,v
2017-01-26 01:42,2.028,0.033,0,0,0,0,v
2017-01-26 01:48,1.929,0.036,0,0,0,0,v
2017-01-26 01:54,1.972,0.033,0,0,0,0,v
2017-01-26 02:00,1.916,0.026,0,0,0,0,v
2017-01-26 02:06,1.870,0.039,0,0,0,0,v
2017-01-26 02:12,1.906,0.036,0,0,0,0,v
2017-01-26 02:18,1.886,0.039,0,0,0,0,v
2017-01-26 02:24,1.765,0.036,0,0,0,0,v
2017-01-26 02:30,1.818,0.043,0,0,0,0,v
2017-01-26 02:36,1.804,0.043,0,0,0,0,v
2017-01-26 02:42,1.814,0.039,0,0,0,0,v
2017-01-26 02:48,1.736,0.043,0,0,0,0,v
2017-01-26 02:54,1.801,0.033,0,0,0,0,v
2017-01-26 03:00,1.732,0.046,0,0,0,0,v
2017-01-26 03:06,1.647,0.036,0,0,0,0,v
2017-01-26 03:12,1.729,0.043,0,0,0,0,v
2017-01-26 03:18,1.755,0.036,0,0,0,0,v
2017-01-26 03:24,1.608,0.043,0,0,0,0,v
2017-01-26 03:30,1.608,0.036,0,0,0,0,v
2017-01-26 03:36,1.663,0.039,0,0,0,0,v
2017-01-26 03:42,1.558,0.030,0,0,0,0,v
2017-01-26 03:48,1.565,0.030,0,0,0,0,v
2017-01-26 03:54,1.604,0.023,0,0,0,0,v
2017-01-26 04:00,1.453,0.030,0,0,0,0,v
2017-01-26 04:06,1.493,0.023,0,0,0,0,v
2017-01-26 04:12,1.558,0.036,0,0,0,0,v
2017-01-26 04:18,1.453,0.026,0,0,0,0,v
2017-01-26 04:24,1.411,0.030,0,0,0,0,v
2017-01-26 04:30,1.421,0.026,0,0,0,0,v
2017-01-26 04:36,1.430,0.033,0,0,0,0,v
2017-01-26 04:42,1.398,0.036,0,0,0,0,v
2017-01-26 04:48,1.355,0.036,0,0,0,0,v
2017-01-26 04:54,1.306,0.039,0,0,0,0,v
2017-01-26 05:00,1.289,0.043,0,0,0,0,v
2017-01-26 05:06,1.273,0.056,0,0,0,0,v
2017-01-26 05:12,1.257,0.046,0,0,0,0,v
2017-01-26 05:18,1.201,0.039,0,0,0,0,v
2017-01-26 05:24,1.161,0.043,0,0,0,0,v
2017-01-26 05:30,1.194,0.049,0,0,0,0,v
2017-01-26 05:36,1.152,0.049,0,0,0,0,v
2017-01-26 05:42,1.142,0.052,0,0,0,0,v
2017-01-26 05:48,1.152,0.046,0,0,0,0,v
2017-01-26 05:54,1.043,0.043,0,0,0,0,v
2017-01-26 06:00,1.066,0.043,0,0,0,0,v
2017-01-26 06:06,1.027,0.033,0,0,0,0,v
2017-01-26 06:12,1.010,0.049,0,0,0,0,v
2017-01-26 06:18,1.017,0.030,0,0,0,0,v
2017-01-26 06:24,1.050,0.030,0,0,0,0,v
2017-01-26 06:30,1.010,0.043,0,0,0,0,v
2017-01-26 06:36,1.047,0.030,0,0,0,0,v
2017-01-26 06:42,1.027,0.036,0,0,0,0,v
2017-01-26 06:48,0.981,0.036,0,0,0,0,v
2017-01-26 06:54,1.089,0.036,0,0,0,0,v
2017-01-26 07:00,1.099,0.026,0,0,0,0,v
2017-01-26 07:06,1.056,0.026,0,0,0,0,v
2017-01-26 07:12,1.070,0.026,0,0,0,0,v
2017-01-26 07:18,1.145,0.030,0,0,0,0,v
2017-01-26 07:24,1.211,0.036,0,0,0,0,v
2017-01-26 07:30,1.158,0.033,0,0,0,0,v
2017-01-26 07:36,1.204,0.023,0,0,0,0,v
2017-01-26 07:42,1.240,0.026,0,0,0,0,v
2017-01-26 07:48,1.240,0.026,0,0,0,0,v
2017-01-26 07:54,1.342,0.052,0,0,0,0,v
2017-01-26 08:00,1.371,0.023,0,0,0,0,v
2017-01-26 08:06,1.375,0.026,0,0,0,0,v
2017-01-26 08:12,1.450,0.026,0,0,0,0,v
2017-01-26 08:18,1.539,0.020,0,0,0,0,v
2017-01-26 08:24,1.506,0.026,0,0,0,0,v
2017-01-26 08:30,1.572,0.026,0,0,0,0,v
2017-01-26 08:36,1.726,0.020,0,0,0,0,v
2017-01-26 08:42,1.762,0.016,0,0,0,0,v
2017-01-26 08:48,1.759,0.020,0,0,0,0,v
2017-01-26 08:54,1.798,0.043,0,0,0,0,v
2017-01-26 09:00,1.939,0.016,0,0,0,0,v
2017-01-26 09:06,1.939,0.023,0,0,0,0,v
2017-01-26 09:12,1.978,0.026,0,0,0,0,v
2017-01-26 09:18,2.096,0.016,0,0,0,0,v
2017-01-26 09:24,2.096,0.020,0,0,0,0,v
2017-01-26 09:30,2.152,0.043,0,0,0,0,v
2017-01-26 09:36,2.221,0.016,0,0,0,0,v
2017-01-26 09:42,2.257,0.016,0,0,0,0,v
2017-01-26 09:48,2.333,0.020,0,0,0,0,v
2017-01-26 09:54,2.349,0.016,0,0,0,0,v
2017-01-26 10:00,2.428,0.023,0,0,0,0,v
2017-01-26 10:06,2.533,0.016,0,0,0,0,v
2017-01-26 10:12,2.507,0.026,0,0,0,0,v
2017-01-26 10:18,2.572,0.020,0,0,0,0,v
2017-01-26 10:24,2.585,0.033,0,0,0,0,v
2017-01-26 10:30,2.625,0.020,0,0,0,0,v
2017-01-26 10:36,2.740,0.043,0,0,0,0,v
2017-01-26 10:42,2.861,0.023,0,0,0,0,v
2017-01-26 10:48,2.795,0.016,0,0,0,0,v
2017-01-26 10:54,2.867,0.030,0,0,0,0,v
2017-01-26 11:00,2.946,0.020,0,0,0,0,v
2017-01-26 11:06,2.969,0.016,0,0,0,0,v
2017-01-26 11:12,3.087,0.033,0,0,0,0,v
2017-01-26 11:18,3.058,0.016,0,0,0,0,v
2017-01-26 11:24,3.097,0.026,0,0,0,0,v
2017-01-26 11:30,3.205,0.016,0,0,0,0,v
2017-01-26 11:36,3.169,0.023,0,0,0,0,v
2017-01-26 11:42,3.196,0.020,0,0,0,0,v
2017-01-26 11:48,3.255,0.033,0,0,0,0,v
2017-01-26 11:54,3.327,0.020,0,0,0,0,v
2017-01-26 12:00,3.333,0.020,0,0,0,0,v
2017-01-26 12:06,3.310,0.020,0,0,0,0,v
2017-01-26 12:12,3.415,0.020,0,0,0,0,v
2017-01-26 12:18,3.392,0.033,0,0,0,0,v
2017-01-26 12:24,3.455,0.020,0,0,0,0,v
2017-01-26 12:30,3.406,0.030,0,0,0,0,v
2017-01-26 12:36,3.409,0.023,0,0,0,0,v
2017-01-26 12:42,3.406,0.023,0,0,0,0,v
2017-01-26 12:48,3.481,0.030,0,0,0,0,v
2017-01-26 12:54,3.409,0.030,0,0,0,0,v
2017-01-26 13:00,3.389,0.020,0,0,0,0,v
2017-01-26 13:06,3.343,0.026,0,0,0,0,v
2017-01-26 13:12,3.392,0.026,0,0,0,0,v
2017-01-26 13:18,3.399,0.026,0,0,0,0,v
2017-01-26 13:24,3.484,0.030,0,0,0,0,v
2017-01-26 13:30,3.215,0.030,0,0,0,0,v
2017-01-26 13:36,3.376,0.039,0,0,0,0,v
2017-01-26 13:42,3.363,0.026,0,0,0,0,v
2017-01-26 13:48,3.238,0.030,0,0,0,0,v
2017-01-26 13:54,3.291,0.033,0,0,0,0,v
2017-01-26 14:00,3.176,0.039,0,0,0,0,v
2017-01-26 14:06,3.097,0.030,0,0,0,0,v
2017-01-26 14:12,3.199,0.056,0,0,0,0,v
2017-01-26 14:18,2.982,0.026,0,0,0,0,v
2017-01-26 14:24,2.943,0.023,0,0,0,0,v
2017-01-26 14:30,3.028,0.026,0,0,0,0,v
2017-01-26 14:36,2.953,0.039,0,0,0,0,v
2017-01-26 14:42,2.825,0.030,0,0,0,0,v
2017-01-26 14:48,2.828,0.026,0,0,0,0,v
2017-01-26 14:54,2.776,0.023,0,0,0,0,v
2017-01-26 15:00,2.749,0.033,0,0,0,0,v
2017-01-26 15:06,2.749,0.023,0,0,0,0,v
2017-01-26 15:12,2.621,0.066,0,0,0,0,v
2017-01-26 15:18,2.552,0.030,0,0,0,0,v
2017-01-26 15:24,2.562,0.036,0,0,0,0,v
